year,month,country,region,total,tourist,business,others,short_excursion
2005,December,Hong Kong,Asia,33836,31776,1877,182,1
2005,December,India,Asia,3740,873,1512,961,394
2005,December,Indonesia,Asia,5897,3273,656,1121,847
2005,December,Ireland,Europe,826,486,239,101,0
2005,December,Israel,Asia,722,230,452,40,0
2005,December,Italy,Europe,2716,1705,873,138,0
2005,December,Korea,Asia,142015,104873,30302,6840,0
2005,December,Malaysia,Asia,8395,5881,1866,303,345
2005,December,Mexico,North America,1098,909,134,55,0
2005,December,Netherland,Europe,1952,982,861,109,0
2005,December,New Zealand,Oceania,2677,1991,431,255,0
2005,December,North America Unclassified,North America,402,224,93,76,9
2005,December,Norway,Europe,502,281,186,35,0
2005,December,Oceania Unclassified,Oceania,235,100,38,43,54
2005,December,Philippines,Asia,7633,4339,835,1959,500
2005,December,Russia,Europe,4449,2055,1142,779,473
2005,December,Singapore,Asia,16395,14457,1775,163,0
2005,December,South America Unclassified,South America,1007,680,160,134,33
2005,December,Spain,Europe,1270,862,281,127,0
2005,December,Sweden,Europe,1492,799,590,103,0
2005,December,Swiss,Europe,1345,891,399,55,0
2005,December,Taiwan,Asia,84584,75633,7834,1117,0
2005,December,Thailand,Asia,8860,6430,1642,713,75
2005,December,U.S.A.,North America,58038,37562,16853,3623,0
2005,December,United Kingdom,Europe,16292,10808,4198,1286,0
2005,December,Vietnam,Asia,1267,266,349,516,136
2005,February,Africa,Africa,1534,447,490,570,27
2005,February,Asia Unclassified,Asia,4115,1368,1437,1264,174
2005,February,Australia,Oceania,15031,11136,2592,1303,0
2005,February,Austria,Europe,975,578,358,39,0
2005,February,Belgium,Europe,911,327,531,53,0
2005,February,Brazil,South America,905,299,212,369,25
2005,February,Canada,North America,11777,8839,1777,1161,0
2005,February,China,Asia,51101,24015,9207,15132,2747
2005,February,Denmark,Europe,755,323,375,57,0
2005,February,Europe Unclassified,Europe,4398,2365,890,1086,57
2005,February,Finland,Europe,1016,519,395,102,0
2005,February,France,Europe,8041,3425,3500,1116,0
2005,February,Germany,Europe,7985,2731,4518,736,0
2005,February,Hong Kong,Asia,37818,35276,2021,518,3
2005,February,India,Asia,4096,557,2079,906,554
2005,February,Indonesia,Asia,2505,758,643,772,332
2005,February,Ireland,Europe,953,526,292,135,0
2005,February,Israel,Asia,804,225,517,62,0
2005,February,Italy,Europe,2560,1102,1262,196,0
2005,February,Korea,Asia,148946,102940,27132,11246,7628
2005,February,Malaysia,Asia,5351,2595,1972,554,230
2005,February,Mexico,North America,835,483,293,59,0
2005,February,Netherland,Europe,2219,1036,1039,144,0
2005,February,New Zealand,Oceania,2151,1227,636,288,0
2005,February,North America Unclassified,North America,459,271,111,70,7
2005,February,Norway,Europe,679,336,318,25,0
2005,February,Oceania Unclassified,Oceania,241,67,76,82,16
2005,February,Philippines,Asia,10284,2567,1130,6311,276
2005,February,Russia,Europe,4177,2065,1380,484,248
2005,February,Singapore,Asia,6840,4262,1930,647,1
2005,February,South America Unclassified,South America,967,587,202,157,21
2005,February,Spain,Europe,1319,754,408,157,0
2005,February,Sweden,Europe,1544,607,825,112,0
2005,February,Swiss,Europe,1469,812,545,112,0
2005,February,Taiwan,Asia,96399,88588,5562,1805,444
2005,February,Thailand,Asia,6245,3343,2081,714,107
2005,February,U.S.A.,North America,53128,26256,21007,5864,1
2005,February,United Kingdom,Europe,17644,9302,6298,2043,1
2005,February,Vietnam,Asia,1188,215,320,525,128
2005,January,Africa,Africa,1622,297,513,778,34
2005,January,Asia Unclassified,Asia,4958,1272,1586,1986,290
2005,January,Australia,Oceania,19860,14323,2240,3297,0
2005,January,Austria,Europe,800,256,328,216,0
2005,January,Belgium,Europe,892,251,443,198,0
2005,January,Brazil,South America,931,362,232,288,49
2005,January,Canada,North America,13091,7340,2000,3750,1
2005,January,China,Asia,48412,10904,10402,24167,2939
2005,January,Denmark,Europe,869,249,490,130,0
2005,January,Europe Unclassified,Europe,2796,378,894,1471,53
2005,January,Finland,Europe,948,324,494,130,0
2005,January,France,Europe,8128,2394,3392,2342,0
2005,January,Germany,Europe,8122,2461,4315,1346,0
2005,January,Hong Kong,Asia,17760,15185,2108,465,2
2005,January,India,Asia,5107,532,2145,1666,764
2005,January,Indonesia,Asia,3714,804,718,1280,912
2005,January,Ireland,Europe,1254,510,328,416,0
2005,January,Israel,Asia,743,213,459,71,0
2005,January,Italy,Europe,2940,1175,1359,406,0
2005,January,Korea,Asia,174775,119459,30917,16991,7408
2005,January,Malaysia,Asia,3970,1125,1883,690,272
2005,January,Mexico,North America,998,584,237,176,1
2005,January,Netherland,Europe,2792,1445,980,367,0
2005,January,New Zealand,Oceania,3075,1496,571,1008,0
2005,January,North America Unclassified,North America,552,182,150,217,3
2005,January,Norway,Europe,628,231,318,79,0
2005,January,Oceania Unclassified,Oceania,241,59,46,120,16
2005,January,Philippines,Asia,11945,2309,1420,7629,587
2005,January,Portugal,Europe,1077,984,80,13,
2005,January,Russia,Europe,4039,1483,1316,680,560
2005,January,Singapore,Asia,4287,1858,2075,353,1
2005,January,South America Unclassified,South America,1082,480,197,386,19
2005,January,Spain,Europe,1145,447,421,277,0
2005,January,Sweden,Europe,1762,601,876,285,0
2005,January,Swiss,Europe,1518,790,531,197,0
2005,January,Taiwan,Asia,76413,65419,7117,3578,299
2005,January,Thailand,Asia,5514,2026,1938,1354,196
2005,January,U.S.A.,North America,57704,24293,21302,12108,1
2005,January,United Kingdom,Europe,18333,7369,5924,5040,0
2005,January,Vietnam,Asia,1420,122,295,827,176
2005,July,Africa,Africa,2177,659,623,866,29
2005,July,Asia Unclassified,Asia,7064,2911,2049,2009,95
2005,July,Australia,Oceania,19254,14988,2826,1440,0
2005,July,Austria,Europe,1153,716,355,82,0
2005,July,Belgium,Europe,1287,819,399,69,0
2005,July,Brazil,South America,1578,1000,268,279,31
2005,July,Canada,North America,14096,10930,1769,1397,0
2005,July,China,Asia,60844,25211,14994,18036,2603
2005,July,Denmark,Europe,1056,651,362,43,0
2005,July,Europe Unclassified,Europe,6175,3629,994,1516,36
2005,July,Finland,Europe,857,570,226,61,0
2005,July,France,Europe,10232,6503,2862,867,0
2005,July,Germany,Europe,10004,4732,4644,628,0
2005,July,Hong Kong,Asia,32608,30102,2265,241,0
2005,July,India,Asia,5010,1351,1998,1289,372
2005,July,Indonesia,Asia,5797,2580,867,1352,998
2005,July,Ireland,Europe,1265,793,278,194,0
2005,July,Israel,Asia,1012,461,470,81,0
2005,July,Italy,Europe,4049,2343,1428,278,0
2005,July,Korea,Asia,170420,131654,31831,6932,3
2005,July,Malaysia,Asia,4784,1830,2367,376,211
2005,July,Mexico,North America,2566,2180,275,110,1
2005,July,Netherland,Europe,2700,1582,948,170,0
2005,July,New Zealand,Oceania,3371,2199,682,490,0
2005,July,North America Unclassified,North America,626,335,146,143,2
2005,July,Norway,Europe,739,519,183,37,0
2005,July,Oceania Unclassified,Oceania,547,247,66,219,15
2005,July,Philippines,Asia,14556,5028,1504,7550,474
2005,July,Russia,Europe,6379,3421,1759,858,341
2005,July,Singapore,Asia,5983,3453,2296,234,0
2005,July,South America Unclassified,South America,1518,969,285,239,25
2005,July,Spain,Europe,3343,2238,705,400,0
2005,July,Sweden,Europe,1596,1025,449,122,0
2005,July,Swiss,Europe,2338,1740,502,96,0
2005,July,Taiwan,Asia,153393,145406,6775,1207,5
2005,July,Thailand,Asia,8203,4669,2486,977,71
2005,July,U.S.A.,North America,78619,52887,19637,6094,1
2005,July,United Kingdom,Europe,19663,11929,5444,2290,0
2005,July,Vietnam,Asia,2233,519,644,874,196
2005,June,Africa,Africa,2067,557,632,843,35
2005,June,Asia Unclassified,Asia,5881,2060,2005,1712,104
2005,June,Australia,Oceania,18463,14733,2765,965,0
2005,June,Austria,Europe,838,356,424,58,0
2005,June,Belgium,Europe,1234,418,700,116,0
2005,June,Brazil,South America,1220,709,252,233,26
2005,June,Canada,North America,10101,7284,1865,952,0
2005,June,China,Asia,44086,13583,12727,14894,2882
2005,June,Denmark,Europe,938,405,487,46,0
2005,June,Europe Unclassified,Europe,5421,2461,1100,1835,25
2005,June,Finland,Europe,827,380,373,74,0
2005,June,France,Europe,7686,3500,3451,735,0
2005,June,Germany,Europe,8236,2406,5070,760,0
2005,June,Hong Kong,Asia,22984,20718,2051,215,0
2005,June,India,Asia,4894,1416,2125,1008,345
2005,June,Indonesia,Asia,5597,2440,1095,1224,838
2005,June,Ireland,Europe,954,516,352,86,0
2005,June,Israel,Asia,718,266,419,33,0
2005,June,Italy,Europe,3202,1389,1333,480,0
2005,June,Korea,Asia,133177,93525,32884,6765,3
2005,June,Malaysia,Asia,5551,2600,2378,344,229
2005,June,Mexico,North America,1627,1157,345,125,0
2005,June,Netherland,Europe,2091,799,1173,119,0
2005,June,New Zealand,Oceania,2664,1631,698,335,0
2005,June,North America Unclassified,North America,520,254,172,92,2
2005,June,Norway,Europe,634,292,314,28,0
2005,June,Oceania Unclassified,Oceania,321,145,63,79,34
2005,June,Philippines,Asia,12485,4681,1425,5802,577
2005,June,Russia,Europe,5248,2401,1643,1030,174
2005,June,Singapore,Asia,8493,6145,2187,161,0
2005,June,South America Unclassified,South America,1308,730,279,276,23
2005,June,Spain,Europe,1806,1102,526,178,0
2005,June,Sweden,Europe,1651,814,723,114,0
2005,June,Swiss,Europe,1529,902,554,73,0
2005,June,Taiwan,Asia,121516,113423,6887,1204,2
2005,June,Thailand,Asia,7469,3884,2559,893,133
2005,June,U.S.A.,North America,81686,56465,21561,3658,2
2005,June,United Kingdom,Europe,14017,7167,5681,1169,0
2005,June,Vietnam,Asia,1915,432,479,689,315
2005,March,Africa,Africa,2230,507,694,1000,29
2005,March,Asia Unclassified,Asia,5642,1759,1754,2035,94
2005,March,Australia,Oceania,16646,11898,2945,1802,1
2005,March,Austria,Europe,1190,676,370,144,0
2005,March,Belgium,Europe,1578,788,645,145,0
2005,March,Brazil,South America,1300,489,347,425,39
2005,March,Canada,North America,14637,10833,2209,1595,0
2005,March,China,Asia,50649,14468,12335,22299,1547
2005,March,Denmark,Europe,1093,576,446,71,0
2005,March,Europe Unclassified,Europe,4976,2483,1076,1406,11
2005,March,Finland,Europe,1277,696,481,100,0
2005,March,France,Europe,9750,4018,3947,1785,0
2005,March,Germany,Europe,12150,6357,4786,1007,0
2005,March,Hong Kong,Asia,27248,24326,2315,605,2
2005,March,India,Asia,4529,835,2158,1086,450
2005,March,Indonesia,Asia,4699,1789,979,1580,351
2005,March,Ireland,Europe,1396,734,455,207,0
2005,March,Israel,Asia,1061,505,493,63,0
2005,March,Italy,Europe,3862,1816,1748,298,0
2005,March,Korea,Asia,130963,76702,36464,17781,16
2005,March,Malaysia,Asia,8345,4599,2401,1173,172
2005,March,Mexico,North America,2147,1503,466,178,0
2005,March,Netherland,Europe,2595,1157,1211,227,0
2005,March,New Zealand,Oceania,2806,1560,705,540,1
2005,March,North America Unclassified,North America,563,249,185,126,3
2005,March,Norway,Europe,887,559,275,53,0
2005,March,Oceania Unclassified,Oceania,280,105,59,99,17
2005,March,Philippines,Asia,13022,4071,1351,7173,427
2005,March,Russia,Europe,5543,2839,1670,845,189
2005,March,Singapore,Asia,7974,4989,2468,517,0
2005,March,South America Unclassified,South America,1469,686,328,414,41
2005,March,Spain,Europe,2162,1402,584,176,0
2005,March,Sweden,Europe,2306,1314,801,191,0
2005,March,Swiss,Europe,2333,1515,669,149,0
2005,March,Taiwan,Asia,89753,79004,7559,3135,55
2005,March,Thailand,Asia,13479,9221,2925,1120,213
2005,March,U.S.A.,North America,80916,49033,24120,7763,0
2005,March,United Kingdom,Europe,22172,13228,6387,2557,0
2005,March,Vietnam,Asia,1912,371,455,962,124
2005,May,Africa,Africa,1890,449,679,747,15
2005,May,Asia Unclassified,Asia,6336,1995,2364,1880,286
2005,May,Australia,Oceania,15027,10510,3044,1473,0
2005,May,Austria,Europe,1066,517,464,85,0
2005,May,Belgium,Europe,1285,600,600,85,0
2005,May,Brazil,South America,1711,796,433,444,38
2005,May,Canada,North America,11593,7895,2260,1438,0
2005,May,China,Asia,50721,13510,14664,20689,1858
2005,May,Denmark,Europe,929,362,509,58,0
2005,May,Europe Unclassified,Europe,5838,2357,1500,1958,23
2005,May,Finland,Europe,1256,515,624,117,0
2005,May,France,Europe,9183,4507,3539,1137,0
2005,May,Germany,Europe,9681,4052,4909,720,0
2005,May,Hong Kong,Asia,16529,14039,2209,281,0
2005,May,India,Asia,6230,1866,2427,1524,413
2005,May,Indonesia,Asia,4577,1377,1078,1404,718
2005,May,Ireland,Europe,965,447,358,160,0
2005,May,Israel,Asia,1050,459,523,68,0
2005,May,Italy,Europe,3766,1678,1654,434,0
2005,May,Korea,Asia,114151,72461,32301,9388,1
2005,May,Malaysia,Asia,7076,3897,2457,477,245
2005,May,Mexico,North America,1511,1088,329,93,1
2005,May,Netherland,Europe,2537,1143,1258,136,0
2005,May,New Zealand,Oceania,2773,1494,855,424,0
2005,May,North America Unclassified,North America,606,288,183,125,10
2005,May,Norway,Europe,699,309,352,38,0
2005,May,Oceania Unclassified,Oceania,337,69,50,207,11
2005,May,Philippines,Asia,15598,5988,1689,7524,397
2005,May,Russia,Europe,4744,2169,1686,631,258
2005,May,Singapore,Asia,7590,4994,2364,232,0
2005,May,South America Unclassified,South America,1599,985,364,219,31
2005,May,Spain,Europe,2050,1072,665,313,0
2005,May,Sweden,Europe,1754,687,944,123,0
2005,May,Swiss,Europe,2005,1164,743,98,0
2005,May,Taiwan,Asia,114392,105348,7327,1715,2
2005,May,Thailand,Asia,11068,7214,2699,1075,80
2005,May,U.S.A.,North America,73094,45110,22496,5487,1
2005,May,United Kingdom,Europe,15695,7698,6149,1848,0
2005,May,Vietnam,Asia,1759,292,491,787,189
2005,November,Africa,Africa,2021,632,838,537,14
2005,November,Asia Unclassified,Asia,5848,1728,2211,1861,48
2005,November,Australia,Oceania,12297,8125,3154,1018,0
2005,November,Austria,Europe,967,374,495,98,0
2005,November,Belgium,Europe,1241,479,707,55,0
2005,November,Brazil,South America,1040,417,390,205,28
2005,November,Canada,North America,11810,8459,2475,876,0
2005,November,China,Asia,52670,14006,18240,18090,2334
2005,November,Denmark,Europe,1105,394,656,55,0
2005,November,Europe Unclassified,Europe,5291,2399,1383,1487,22
2005,November,Finland,Europe,1241,567,620,54,0
2005,November,France,Europe,8690,3601,4189,900,0
2005,November,Germany,Europe,11207,3412,7043,752,0
2005,November,Hong Kong,Asia,22946,20320,2403,223,0
2005,November,India,Asia,5069,1130,2443,1162,334
2005,November,Indonesia,Asia,6220,3256,1124,1411,429
2005,November,Ireland,Europe,999,479,421,99,0
2005,November,Israel,Asia,988,397,552,39,0
2005,November,Italy,Europe,3613,1529,1849,235,0
2005,November,Korea,Asia,140442,98224,34980,7237,1
2005,November,Malaysia,Asia,7277,3913,2796,445,123
2005,November,Mexico,North America,1361,894,381,86,0
2005,November,Netherland,Europe,2573,1076,1374,123,0
2005,November,New Zealand,Oceania,2339,1247,769,323,0
2005,November,North America Unclassified,North America,554,229,179,137,9
2005,November,Norway,Europe,805,286,413,106,0
2005,November,Oceania Unclassified,Oceania,193,78,44,59,12
2005,November,Philippines,Asia,7653,3788,1532,2121,212
2005,November,Russia,Europe,6301,2794,2371,701,435
2005,November,Singapore,Asia,9839,7104,2540,195,0
2005,November,South America Unclassified,South America,1198,607,369,208,14
2005,November,Spain,Europe,1830,986,672,172,0
2005,November,Sweden,Europe,2059,793,1158,108,0
2005,November,Swiss,Europe,1655,742,833,79,1
2005,November,Taiwan,Asia,93862,84136,8498,1228,0
2005,November,Thailand,Asia,7970,4023,2919,960,68
2005,November,U.S.A.,North America,63612,35128,24029,4454,1
2005,November,United Kingdom,Europe,17573,8828,7486,1259,0
2005,November,Vietnam,Asia,1784,258,649,786,91
2005,October,Africa,Africa,1741,449,646,624,22
2005,October,Asia Unclassified,Asia,6371,1774,2132,2404,61
2005,October,Australia,Oceania,15810,11263,3364,1183,0
2005,October,Austria,Europe,1417,656,574,187,0
2005,October,Belgium,Europe,1584,697,794,93,0
2005,October,Brazil,South America,1841,1110,384,301,46
2005,October,Canada,North America,13461,9846,2603,1012,0
2005,October,China,Asia,61239,17373,17730,24429,1707
2005,October,Denmark,Europe,1523,770,687,66,0
2005,October,Europe Unclassified,Europe,6027,2744,1565,1694,24
2005,October,Finland,Europe,1533,658,684,191,0
2005,October,France,Europe,11275,5828,4418,1029,0
2005,October,Germany,Europe,14418,6388,7254,776,0
2005,October,Hong Kong,Asia,21968,19303,2335,327,3
2005,October,India,Asia,5040,1329,2366,1035,310
2005,October,Indonesia,Asia,6079,2847,1029,1754,449
2005,October,Ireland,Europe,1229,632,431,166,0
2005,October,Israel,Asia,1307,875,378,54,0
2005,October,Italy,Europe,5067,2367,2119,581,0
2005,October,Korea,Asia,146650,100225,36939,9485,1
2005,October,Malaysia,Asia,7639,4247,2689,579,124
2005,October,Mexico,North America,1916,1375,424,116,1
2005,October,Netherland,Europe,3293,1449,1689,155,0
2005,October,New Zealand,Oceania,2813,1711,818,283,1
2005,October,North America Unclassified,North America,692,297,241,152,2
2005,October,Norway,Europe,881,399,441,41,0
2005,October,Oceania Unclassified,Oceania,285,113,73,85,14
2005,October,Philippines,Asia,9669,4946,1946,2580,197
2005,October,Russia,Europe,6207,2567,2328,803,509
2005,October,Singapore,Asia,7983,5098,2667,218,0
2005,October,South America Unclassified,South America,2108,1198,523,369,18
2005,October,Spain,Europe,2502,1590,756,156,0
2005,October,Sweden,Europe,3126,1463,1352,311,0
2005,October,Swiss,Europe,2700,1754,828,118,0
2005,October,Taiwan,Asia,107093,96223,8965,1904,1
2005,October,Thailand,Asia,13017,8273,3272,1364,108
2005,October,U.S.A.,North America,76704,45539,26649,4516,0
2005,October,United Kingdom,Europe,22673,13129,7608,1936,0
2005,October,Vietnam,Asia,2588,482,727,1257,122
2005,September,Africa,Africa,2618,939,691,961,27
2005,September,Asia Unclassified,Asia,6901,2095,2181,2572,53
2005,September,Australia,Oceania,21072,16605,3049,1418,0
2005,September,Austria,Europe,1176,516,469,191,0
2005,September,Belgium,Europe,1218,525,489,204,0
2005,September,Brazil,South America,1817,1005,466,301,45
2005,September,Canada,North America,10460,6861,2092,1507,0
2005,September,China,Asia,66216,15360,15968,32438,2450
2005,September,Denmark,Europe,1103,377,648,78,0
2005,September,Europe Unclassified,Europe,5746,2594,1431,1707,14
2005,September,Finland,Europe,1064,424,536,104,0
2005,September,France,Europe,9057,4396,3359,1302,0
2005,September,Germany,Europe,10340,4447,4702,1191,0
2005,September,Hong Kong,Asia,20303,17680,2199,418,6
2005,September,India,Asia,4783,1225,2083,1152,323
2005,September,Indonesia,Asia,5039,1478,1072,1967,522
